id,hive,internal,external,board,operational,panel,cell,weight,latitude,longitude,altitude,temperature,pressure,humidity,rain_level,wind_direction,wind_speed,wind_speed_mean,wind_speed_max,wind_direction_at_max_speed,flow,date,temperatura interna,temperatura esterna,temperatura meteo,peso bilancia
585,AAA00353656109378739,3274,1375,1525,0,11858,4142,27159,"45,7275","9,7127",301,977,9790,58,0,292,4,8,18,0,0,18/4/23 2.59,"32,74","13,75","9,77","27,159"
586,AAA00353656109378739,3270,1362,1506,0,11858,4115,27159,"45,7275","9,7127",301,967,9790,59,0,0,18,13,24,0,0,18/4/23 3.14,"32,70","13,62","9,67","27,159"
587,AAA00353656109378739,3283,1343,1493,0,11924,4128,27159,"45,7275","9,7127",301,984,9789,59,0,247,20,18,22,0,0,18/4/23 3.29,"32,83","13,43","9,84","27,159"
588,AAA00353656109378739,3281,1331,1475,0,11858,4115,27194,"45,7275","9,7127",301,970,9789,59,0,0,12,21,35,0,0,18/4/23 3.44,"32,81","13,31","9,70","27,194"
589,AAA00353656109378739,3268,1312,1475,0,11858,4115,27263,"45,7276","9,7127",313,957,9788,59,0,0,32,21,32,0,0,18/4/23 3.59,"32,68","13,12","9,57","27,263"
590,AAA00353656109378739,1754,1306,1450,0,11793,4149,27263,"45,7276","9,7127",313,965,9788,59,0,0,30,29,42,0,0,18/4/23 4.14,"17,54","13,06","9,65","27,263"
591,AAA00353656109378739,1754,1300,1512,0,11924,4122,27263,"45,7276","9,7127",313,975,9788,59,0,0,32,28,37,0,0,18/4/23 4.30,"17,54","13,00","9,75","27,263"
592,AAA00353656109378739,3261,1287,1443,0,11858,4115,27263,"45,7276","9,7127",313,951,9789,59,0,337,34,21,34,337,0,18/4/23 4.45,"32,61","12,87","9,51","27,263"
593,AAA00353656109378739,3260,1275,1431,0,11858,4142,27263,"45,7276","9,7127",313,936,9789,59,0,0,35,29,50,0,0,18/4/23 5.00,"32,60","12,75","9,36","27,263"
594,AAA00353656109378739,3261,1256,1406,0,11858,4115,27263,"45,7276","9,7127",313,918,9789,59,0,337,14,25,45,0,0,18/4/23 5.15,"32,61","12,56","9,18","27,263"
595,AAA00353656109378739,3251,1237,1387,0,11858,4128,27298,"45,7276","9,7127",313,929,9789,59,0,0,14,18,28,0,0,18/4/23 5.30,"32,51","12,37","9,29","27,298"
596,AAA00353656109378739,3255,1231,1375,0,11858,4142,27332,"45,7276","9,7127",313,879,9790,59,0,0,18,20,41,0,0,18/4/23 5.45,"32,55","12,31","8,79","27,332"
597,AAA00353656109378739,3245,1231,1375,0,11858,4122,27367,"45,7276","9,7127",313,915,9789,60,0,0,39,27,43,0,0,18/4/23 6.00,"32,45","12,31","9,15","27,367"
598,AAA00353656109378739,3247,1218,1356,0,11793,4128,27332,"45,7276","9,7127",313,906,9790,60,0,0,21,32,50,0,0,18/4/23 6.15,"32,47","12,18","9,06","27,332"
599,AAA00353656109378739,3249,1206,1343,0,11858,4128,27367,"45,7276","9,7127",313,905,9791,60,0,0,8,15,28,0,0,18/4/23 6.30,"32,49","12,06","9,05","27,367"
600,AAA00353656109378739,3250,1193,1337,0,11793,4128,27367,"45,7276","9,7127",313,912,9791,60,0,292,31,24,36,0,2,18/4/23 6.45,"32,50","11,93","9,12","27,367"
601,AAA00353656109378739,3243,1193,1337,0,11858,4128,27401,"45,7276","9,7127",313,940,9792,60,0,0,24,26,47,0,2,18/4/23 7.00,"32,43","11,93","9,40","27,401"
602,AAA00353656109378739,3247,1181,1325,0,11858,4128,27367,"45,7276","9,7127",313,955,9793,60,0,337,32,32,40,0,2,18/4/23 7.15,"32,47","11,81","9,55","27,367"
603,AAA00353656109378739,3232,1187,1318,0,11858,4149,27401,"45,7276","9,7127",313,976,9794,60,0,0,28,32,44,0,4,18/4/23 7.31,"32,32","11,87","9,76","27,401"
604,AAA00353656109378739,3250,1181,1318,0,11858,4122,27401,"45,7276","9,7127",313,1006,9794,60,0,0,16,22,30,0,7,18/4/23 7.46,"32,50","11,81","10,06","27,401"
605,AAA00353656109378739,3243,1193,1331,0,11793,4122,27401,"45,7275","9,7126",298,1058,9795,59,0,0,34,32,54,0,9,18/4/23 8.01,"32,43","11,93","10,58","27,401"
606,AAA00353656109378739,3233,1206,1331,0,11858,4128,27367,"45,7275","9,7126",298,1132,9795,59,0,292,22,19,36,0,16,18/4/23 8.16,"32,33","12,06","11,32","27,367"
607,AAA00353656109378739,3245,1225,1425,0,11924,4128,27401,"45,7275","9,7126",298,1253,9795,58,0,0,0,17,32,0,14,18/4/23 8.31,"32,45","12,25","12,53","27,401"
608,AAA00353656109378739,3245,1256,1387,0,11924,4128,27401,"45,7275","9,7126",298,1510,9795,57,0,0,2,19,44,0,52,18/4/23 8.46,"32,45","12,56","15,10","27,401"
609,AAA00353656109378739,3244,1287,1418,0,11924,4122,27401,"45,7275","9,7126",298,1688,9795,54,0,22,21,11,21,22,90,18/4/23 9.01,"32,44","12,87","16,88","27,401"
610,AAA00353656109378739,3235,1318,1437,0,11924,4149,27401,"45,7275","9,7126",298,1775,9795,51,0,112,6,9,16,0,125,18/4/23 9.16,"32,35","13,18","17,75","27,401"
611,AAA00353656109378739,3256,1350,1468,0,11858,4128,27332,"45,7275","9,7126",298,1744,9795,50,0,67,0,16,25,0,235,18/4/23 9.31,"32,56","13,50","17,44","27,332"
612,AAA00353656109378739,3267,1393,1506,0,11924,4128,27194,"45,7275","9,7126",298,1933,9795,49,0,225,12,16,28,0,366,18/4/23 9.46,"32,67","13,93","19,33","27,194"
613,AAA00353656109378739,3260,1450,1568,0,11858,4115,27090,"45,7275","9,7126",298,2231,9795,46,0,292,13,11,22,0,444,18/4/23 10.01,"32,60","14,50","22,31","27,09"
614,AAA00353656109378739,3271,1518,1625,0,11924,4149,26987,"45,7275","9,7126",298,2408,9795,43,0,247,0,13,36,0,680,18/4/23 10.16,"32,71","15,18","24,08","26,987"
615,AAA00353656109378739,3271,1606,1706,0,11924,4142,26848,"45,7275","9,7126",298,2452,9795,41,0,292,0,17,66,0,813,18/4/23 10.32,"32,71","16,06","24,52","26,848"
616,AAA00353656109378739,3282,1731,1825,0,11924,4128,26745,"45,7275","9,7126",298,2541,9796,39,0,157,52,47,96,0,964,18/4/23 10.47,"32,82","17,31","25,41","26,745"
617,AAA00353656109378739,3298,1862,1981,0,11858,4128,26676,"45,7275","9,7126",298,2652,9797,38,0,247,42,34,83,0,1043,18/4/23 11.02,"32,98","18,62","26,52","26,676"
618,AAA00353656109378739,3325,2006,2118,0,11924,4128,26468,"45,7275","9,7126",298,2771,9796,37,0,67,88,41,88,67,1186,18/4/23 11.17,"33,25","20,06","27,71","26,468"
619,AAA00353656109378739,3345,2143,2268,0,11858,4128,26365,"45,7275","9,7126",298,2882,9796,35,0,202,59,36,73,0,1172,18/4/23 11.32,"33,45","21,43","28,82","26,365"
620,AAA00353656109378739,3345,2275,2412,0,11924,4128,26261,"45,7275","9,7126",298,2961,9796,34,0,157,1,32,100,0,1117,18/4/23 11.47,"33,45","22,75","29,61","26,261"
621,AAA00353656109378739,3375,2418,2568,0,11858,4149,26123,"45,7275","9,7127",301,2943,9796,33,0,247,55,43,80,0,1308,18/4/23 12.02,"33,75","24,18","29,43","26,123"
622,AAA00353656109378739,3397,2525,2675,0,11924,4122,26019,"45,7275","9,7127",301,2966,9795,33,0,202,64,41,64,202,1308,18/4/23 12.17,"33,97","25,25","29,66","26,019"
623,AAA00353656109378739,3402,2618,2856,0,11924,4122,25881,"45,7275","9,7127",301,2891,9795,32,0,292,12,47,74,0,1260,18/4/23 12.32,"34,02","26,18","28,91","25,881"
624,AAA00353656109378739,3426,2700,2875,0,11858,4115,25777,"45,7275","9,7127",301,2957,9795,32,0,247,28,39,60,0,1377,18/4/23 12.47,"34,26","27,00","29,57","25,777"
625,AAA00353656109378739,3440,2756,2962,0,11858,4135,25674,"45,7275","9,7127",301,3215,9793,31,0,247,63,28,76,0,1405,18/4/23 13.03,"34,40","27,56","32,15","25,674"
626,AAA00353656109378739,3450,2806,2993,0,11924,4122,25501,"45,7275","9,7127",301,3145,9793,31,0,135,34,50,114,0,1497,18/4/23 13.18,"34,50","28,06","31,45","25,501"
627,AAA00353656109378739,3449,2837,3018,0,11858,4115,25432,"45,7275","9,7127",301,3012,9792,30,0,247,83,61,161,0,1460,18/4/23 13.33,"34,49","28,37","30,12","25,432"
628,AAA00353656109378739,3459,2856,3025,0,11858,4122,25328,"45,7275","9,7127",301,3207,9793,30,0,337,44,59,139,0,1394,18/4/23 13.48,"34,59","28,56","32,07","25,328"
629,AAA00353656109378739,3459,2862,3037,0,11924,4122,25328,"45,7275","9,7127",301,3328,9793,29,0,67,31,24,40,0,1344,18/4/23 14.03,"34,59","28,62","33,28","25,328"
630,AAA00353656109378739,3463,2850,3012,0,11924,4128,25293,"45,7275","9,7127",301,2999,9793,29,0,67,92,52,92,67,1432,18/4/23 14.18,"34,63","28,50","29,99","25,293"
631,AAA00353656109378739,3465,2825,2987,0,11924,4115,25259,"45,7275","9,7127",301,2871,9793,29,0,0,26,21,38,0,1529,18/4/23 14.33,"34,65","28,25","28,71","25,259"
632,AAA00353656109378739,3463,2781,2956,0,11924,4128,25293,"45,7275","9,7127",301,2688,9793,29,0,157,30,22,35,0,1577,18/4/23 14.49,"34,63","27,81","26,88","25,293"
633,AAA00353656109378739,3463,2756,2925,0,11858,4122,25293,"45,7275","9,7127",301,2801,9792,30,0,67,23,32,64,0,1685,18/4/23 15.04,"34,63","27,56","28,01","25,293"
634,AAA00353656109378739,3472,2725,2893,0,11858,4128,25259,"45,7275","9,7127",301,2597,9792,30,0,135,7,25,47,0,1448,18/4/23 15.19,"34,72","27,25","25,97","25,259"
635,AAA00353656109378739,3467,2706,2868,0,11924,4108,25259,"45,7275","9,7127",301,2623,9792,31,0,202,7,15,34,0,1636,18/4/23 15.34,"34,67","27,06","26,23","25,259"
636,AAA00353656109378739,3467,2681,2843,0,11858,4122,25259,"45,7275","9,7127",301,2476,9791,31,0,22,35,18,52,0,2008,18/4/23 15.49,"34,67","26,81","24,76","25,259"
637,AAA00353656109378739,3466,2668,2831,0,11858,4128,25259,"45,7275","9,7126",302,2399,9792,31,0,292,28,20,42,0,1550,18/4/23 16.04,"34,66","26,68","23,99","25,259"
638,AAA00353656109378739,3469,2650,2806,0,11924,4115,25224,"45,7275","9,7126",302,2374,9793,32,0,67,18,30,84,0,1012,18/4/23 16.19,"34,69","26,50","23,74","25,224"
639,AAA00353656109378739,3469,2631,2868,0,11989,4115,25190,"45,7275","9,7126",302,2267,9793,32,0,292,15,4,15,292,848,18/4/23 16.35,"34,69","26,31","22,67","25,19"
640,AAA00353656109378739,3483,2612,2787,0,11924,4128,25190,"45,7275","9,7126",302,2125,9793,33,0,135,37,14,37,135,550,18/4/23 16.50,"34,83","26,12","21,25","25,19"
641,AAA00353656109378739,3482,2593,2750,0,11924,4122,25190,"45,7275","9,7126",302,2094,9794,33,0,22,14,11,18,0,513,18/4/23 17.05,"34,82","25,93","20,94","25,19"
642,AAA00353656109378739,3476,2556,2718,0,11924,4135,25155,"45,7275","9,7126",302,2074,9794,34,0,135,14,25,44,0,528,18/4/23 17.20,"34,76","25,56","20,74","25,155"
643,AAA00353656109378739,3465,2543,2687,0,11924,4128,25121,"45,7275","9,7126",302,1926,9794,35,0,0,24,29,50,0,506,18/4/23 17.35,"34,65","25,43","19,26","25,121"
644,AAA00353656109378739,3473,2500,2668,0,11924,4128,25121,"45,7275","9,7126",302,1952,9795,36,0,0,0,5,13,0,434,18/4/23 17.50,"34,73","25,00","19,52","25,121"
645,AAA00353656109378739,3465,2450,2625,0,11924,4115,25121,"45,7275","9,7126",302,1864,9796,36,0,22,46,26,69,0,489,18/4/23 18.05,"34,65","24,50","18,64","25,121"
646,AAA00353656109378739,3451,2412,2575,0,11858,4135,25190,"45,7275","9,7126",302,1774,9797,36,0,202,10,16,67,0,338,18/4/23 18.20,"34,51","24,12","17,74","25,19"
647,AAA00353656109378739,3432,2362,2531,0,11924,4128,25259,"45,7275","9,7126",302,1711,9797,37,0,0,10,14,28,0,233,18/4/23 18.35,"34,32","23,62","17,11","25,259"
648,AAA00353656109378739,3452,2337,2518,0,11924,4128,25259,"45,7275","9,7126",302,1648,9798,37,0,202,7,2,7,202,107,18/4/23 18.50,"34,52","23,37","16,48","25,259"
649,AAA00353656109378739,3445,2312,2475,0,11924,4142,25224,"45,7275","9,7126",302,1585,9798,38,0,22,0,5,15,0,57,18/4/23 19.05,"34,45","23,12","15,85","25,224"
650,AAA00353656109378739,3444,2287,2437,0,11858,4135,25293,"45,7275","9,7126",302,1523,9799,38,0,22,0,0,0,0,42,18/4/23 19.21,"34,44","22,87","15,23","25,293"
651,AAA00353656109378739,3439,2250,2406,0,11924,4115,25259,"45,7275","9,7126",302,1478,9800,39,0,22,6,3,9,0,26,18/4/23 19.36,"34,39","22,50","14,78","25,259"
652,AAA00353656109378739,3439,2218,2406,0,11924,4149,25328,"45,7275","9,7127",293,1408,9801,40,0,22,0,0,0,0,16,18/4/23 19.51,"34,39","22,18","14,08","25,328"
653,AAA00353656109378739,3430,2187,2343,0,11924,4128,25328,"45,7275","9,7127",293,1377,9802,41,0,0,6,7,11,0,12,18/4/23 20.06,"34,30","21,87","13,77","25,328"
654,AAA00353656109378739,3420,2137,2300,0,11858,4128,25397,"45,7275","9,7127",293,1333,9802,42,0,0,7,3,10,0,7,18/4/23 20.21,"34,20","21,37","13,33","25,397"
655,AAA00353656109378739,3418,2100,2343,0,11924,4115,25432,"45,7275","9,7127",293,1307,9803,43,0,0,0,8,26,0,0,18/4/23 20.36,"34,18","21,00","13,07","25,432"
656,AAA00353656109378739,3414,2056,2268,0,11858,4122,25466,"45,7275","9,7127",293,1234,9806,43,0,0,3,1,5,0,2,18/4/23 20.51,"34,14","20,56","12,34","25,466"
657,AAA00353656109378739,3401,2018,2193,0,11858,4115,25639,"45,7275","9,7127",293,1202,9807,44,0,337,12,4,12,337,5,18/4/23 21.06,"34,01","20,18","12,02","25,639"
658,AAA00353656109378739,3381,1981,2143,0,11924,4142,25674,"45,7275","9,7127",293,1185,9809,45,0,0,0,6,12,0,1,18/4/23 21.21,"33,81","19,81","11,85","25,674"
659,AAA00353656109378739,3377,1937,2100,0,11858,4135,25812,"45,7275","9,7127",293,1183,9810,46,0,0,28,14,28,0,0,18/4/23 21.36,"33,77","19,37","11,83","25,812"
660,AAA00353656109378739,3372,1900,2100,0,11858,4142,25950,"45,7275","9,7127",293,1224,9811,46,0,292,34,20,34,292,0,18/4/23 21.51,"33,72","19,00","12,24","25,95"
661,AAA00353656109378739,3365,1862,2031,0,11858,4128,25985,"45,7275","9,7127",293,1193,9812,46,0,337,38,26,38,0,0,18/4/23 22.07,"33,65","18,62","11,93","25,985"
662,AAA00353656109378739,3365,1831,1987,0,11793,4128,26088,"45,7275","9,7127",293,1144,9813,47,0,292,28,13,28,292,0,18/4/23 22.22,"33,65","18,31","11,44","26,088"
663,AAA00353656109378739,3355,1800,1956,0,11858,4128,26157,"45,7275","9,7127",293,1145,9815,47,0,0,12,17,28,0,0,18/4/23 22.37,"33,55","18,00","11,45","26,157"
664,AAA00353656109378739,3346,1768,1975,0,11924,4128,26261,"45,7275","9,7127",293,1134,9816,47,0,0,5,15,22,0,0,18/4/23 22.52,"33,46","17,68","11,34","26,261"
665,AAA00353656109378739,3342,1737,1900,0,11793,4142,26261,"45,7275","9,7127",293,1112,9817,48,0,0,13,9,19,0,0,18/4/23 23.07,"33,42","17,37","11,12","26,261"
666,AAA00353656109378739,3331,1700,1862,0,11858,4135,26330,"45,7275","9,7127",293,1093,9818,48,0,0,12,13,24,0,0,18/4/23 23.22,"33,31","17,00","10,93","26,33"
667,AAA00353656109378739,3328,1681,1831,0,11858,4128,26365,"45,7275","9,7127",293,1056,9819,49,0,0,16,6,16,0,0,18/4/23 23.37,"33,28","16,81","10,56","26,365"
668,AAA00353656109378739,3329,1637,1850,0,11858,4115,26434,"45,7275","9,7128",302,1078,9820,50,0,0,28,20,28,0,0,18/4/23 23.52,"33,29","16,37","10,78","26,434"
669,AAA00353656109378739,3308,1618,1775,0,11793,4128,26468,"45,7275","9,7128",302,1024,9823,50,0,292,18,14,36,0,0,19/4/23 0.07,"33,08","16,18","10,24","26,468"
670,AAA00353656109378739,3308,1581,1743,0,11793,4115,26572,"45,7275","9,7128",302,1069,9822,51,0,292,26,33,45,0,0,19/4/23 0.23,"33,08","15,81","10,69","26,572"
671,AAA00353656109378739,3329,1568,1806,0,11924,4108,26607,"45,7275","9,7128",302,1055,9823,51,0,0,12,14,24,0,0,19/4/23 0.38,"33,29","15,68","10,55","26,607"
672,AAA00353656109378739,3304,1537,1756,0,11858,4128,26676,"45,7275","9,7128",302,1036,9824,52,0,0,22,22,33,0,0,19/4/23 0.53,"33,04","15,37","10,36","26,676"
673,AAA00353656109378739,3299,1518,1681,0,11858,4122,26745,"45,7275","9,7128",302,1021,9824,52,0,0,14,14,22,0,0,19/4/23 1.08,"32,99","15,18","10,21","26,745"
674,AAA00353656109378739,3310,1481,1650,0,11858,4128,26779,"45,7275","9,7128",302,1044,9824,53,0,0,8,21,38,0,0,19/4/23 1.23,"33,10","14,81","10,44","26,779"
675,AAA00353656109378739,3303,1456,1618,0,11858,4122,26848,"45,7275","9,7128",302,1035,9823,53,0,0,22,23,34,0,0,19/4/23 1.38,"33,03","14,56","10,35","26,848"
676,AAA00353656109378739,3295,1443,1643,0,11858,4122,26848,"45,7275","9,7128",302,1003,9823,53,0,0,13,19,30,0,0,19/4/23 1.53,"32,95","14,43","10,03","26,848"
677,AAA00353656109378739,3280,1425,1587,0,11858,4128,26883,"45,7275","9,7128",302,992,9823,54,0,0,18,13,18,0,0,19/4/23 2.08,"32,80","14,25","9,92","26,883"
678,AAA00353656109378739,3283,1406,1562,0,11793,4142,26848,"45,7275","9,7128",302,1002,9822,54,0,0,30,21,31,0,0,19/4/23 2.23,"32,83","14,06","10,02","26,848"
679,AAA00353656109378739,3276,1393,1543,0,11858,4149,26952,"45,7275","9,7128",302,994,9821,54,0,337,20,14,20,337,0,19/4/23 2.38,"32,76","13,93","9,94","26,952"
680,AAA00353656109378739,3279,1375,1568,0,11858,4128,26952,"45,7275","9,7128",302,995,9821,55,0,0,21,21,32,0,0,19/4/23 2.54,"32,79","13,75","9,95","26,952"
681,AAA00353656109378739,3279,1362,1518,0,11858,4128,26987,"45,7275","9,7128",302,964,9820,55,0,0,15,17,32,0,0,19/4/23 3.09,"32,79","13,62","9,64","26,987"
682,AAA00353656109378739,3272,1350,1500,0,11793,4122,26987,"45,7275","9,7128",302,944,9820,56,0,0,7,14,43,0,0,19/4/23 3.24,"32,72","13,50","9,44","26,987"
683,AAA00353656109378739,3272,1331,1481,0,11858,4128,27021,"45,7275","9,7128",302,915,9819,56,0,292,14,12,20,0,0,19/4/23 3.39,"32,72","13,31","9,15","27,021"
684,AAA00353656109378739,3269,1325,1512,0,11793,4128,27090,"45,7275","9,7126",297,908,9818,57,0,0,16,15,30,0,0,19/4/23 3.54,"32,69","13,25","9,08","27,09"
685,AAA00353656109378739,3254,1306,1462,0,11858,4128,27090,"45,7275","9,7126",297,886,9816,58,0,0,27,19,27,0,0,19/4/23 4.09,"32,54","13,06","8,86","27,09"
686,AAA00353656109378739,3256,1293,1443,0,11858,4128,27090,"45,7275","9,7126",297,894,9815,58,0,292,27,28,54,0,0,19/4/23 4.24,"32,56","12,93","8,94","27,09"
687,AAA00353656109378739,3267,1287,1518,0,11924,4122,27090,"45,7275","9,7126",297,890,9815,58,0,0,20,19,26,0,0,19/4/23 4.39,"32,67","12,87","8,90","27,09"
688,AAA00353656109378739,3260,1268,1468,0,11793,4115,27125,"45,7275","9,7126",297,868,9814,59,0,0,16,17,28,0,0,19/4/23 4.54,"32,60","12,68","8,68","27,125"
689,AAA00353656109378739,3243,1256,1412,0,11858,4128,27125,"45,7275","9,7126",297,847,9814,59,0,0,27,26,38,0,0,19/4/23 5.09,"32,43","12,56","8,47","27,125"
690,AAA00353656109378739,3262,1250,1393,0,11858,4128,27125,"45,7275","9,7126",297,875,9813,60,0,0,26,22,26,0,0,19/4/23 5.24,"32,62","12,50","8,75","27,125"
691,AAA00353656109378739,3245,1237,1375,0,11858,4142,27159,"45,7275","9,7126",297,883,9812,60,0,0,32,23,32,0,0,19/4/23 5.40,"32,45","12,37","8,83","27,159"
692,AAA00353656109378739,3242,1231,1400,0,11793,4122,27194,"45,7275","9,7126",297,893,9812,60,0,0,27,36,52,0,0,19/4/23 5.55,"32,42","12,31","8,93","27,194"
693,AAA00353656109378739,3241,1218,1362,0,11858,4135,27125,"45,7275","9,7126",297,868,9812,60,0,0,22,25,43,0,0,19/4/23 6.10,"32,41","12,18","8,68","27,125"
694,AAA00353656109378739,3234,1206,1343,0,11858,4128,27159,"45,7275","9,7126",297,847,9811,60,0,0,23,18,28,0,0,19/4/23 6.25,"32,34","12,06","8,47","27,159"
695,AAA00353656109378739,3240,1193,1331,0,11858,4149,27194,"45,7275","9,7126",297,845,9812,61,0,337,5,10,24,0,3,19/4/23 6.40,"32,40","11,93","8,45","27,194"
696,AAA00353656109378739,3217,1187,1362,0,11858,4135,27159,"45,7275","9,7126",297,842,9812,61,0,0,24,19,30,0,7,19/4/23 6.55,"32,17","11,87","8,42","27,159"
697,AAA00353656109378739,3226,1175,1318,0,11793,4128,27194,"45,7275","9,7126",297,858,9812,61,0,292,20,18,24,0,2,19/4/23 7.10,"32,26","11,75","8,58","27,194"
698,AAA00353656109378739,3231,1168,1306,0,11858,4128,27194,"45,7275","9,7126",297,928,9811,62,0,0,8,16,23,0,7,19/4/23 7.25,"32,31","11,68","9,28","27,194"
699,AAA00353656109378739,3236,1162,1300,0,11858,4135,27228,"45,7275","9,7126",297,991,9811,61,0,0,18,33,48,0,5,19/4/23 7.40,"32,36","11,62","9,91","27,228"
700,AAA00353656109378739,3236,1175,1337,0,11858,4115,27228,"45,7275","9,7126",,1068,9811,61,0,0,37,29,37,0,11,19/4/23 7.55,"32,36","11,75","10,68","27,228"
701,AAA00353656109378739,3242,1193,1325,0,11793,4115,27228,"45,7275","9,7126",,1189,9811,60,0,0,35,24,58,0,11,19/4/23 8.10,"32,42","11,93","11,89","27,228"
702,AAA00353656109378739,3234,1218,1337,0,11858,4122,27194,"45,7275","9,7126",,1296,9810,59,0,292,44,28,44,292,54,19/4/23 8.26,"32,34","12,18","12,96","27,194"
703,AAA00353656109378739,3216,1250,1462,0,11924,4128,27159,"45,7275","9,7126",,1454,9810,57,0,0,21,21,38,0,57,19/4/23 8.41,"32,16","12,50","14,54","27,159"
704,AAA00353656109378739,3225,1281,1450,0,11858,4142,27125,"45,7275","9,7126",,1552,9810,55,0,337,13,25,36,0,100,19/4/23 8.56,"32,25","12,81","15,52","27,125"
705,AAA00353656109378739,3258,1312,1443,0,11924,4128,26676,"45,7275","9,7126",,1645,9810,54,0,0,0,11,36,0,140,19/4/23 9.11,"32,58","13,12","16,45","26,676"
706,AAA00353656109378739,3263,1350,1468,0,11858,4135,26710,"45,7275","9,7126",,1749,9809,52,0,292,24,10,24,292,246,19/4/23 9.26,"32,63","13,50","17,49","26,71"
707,AAA00353656109378739,3279,1393,1506,0,11858,4128,26710,"45,7275","9,7126",,1923,9807,51,0,22,27,15,27,22,480,19/4/23 9.41,"32,79","13,93","19,23","26,71"
708,AAA00353656109378739,3287,1443,1587,0,11858,4128,26710,"45,7275","9,7126",,2143,9807,49,0,135,11,18,36,0,717,19/4/23 9.56,"32,87","14,43","21,43","26,71"
709,AAA00353656109378739,3293,1512,1625,0,11924,4142,26641,"45,7275","9,7126",,2274,9806,46,0,247,19,24,34,0,901,19/4/23 10.11,"32,93","15,12","22,74","26,641"
710,AAA00353656109378739,3295,1593,1700,0,11924,4115,26468,"45,7275","9,7126",,2396,9805,44,0,202,2,28,74,0,1029,19/4/23 10.26,"32,95","15,93","23,96","26,468"
711,AAA00353656109378739,3295,1693,1793,0,11924,4135,26365,"45,7275","9,7126",,2528,9804,43,0,22,40,25,40,22,1014,19/4/23 10.41,"32,95","16,93","25,28","26,365"
712,AAA00353656109378739,3296,1818,1962,0,11924,4128,26330,"45,7275","9,7126",,2560,9803,41,0,247,20,28,67,0,922,19/4/23 10.56,"32,96","18,18","25,60","26,33"
713,AAA00353656109378739,3324,1950,2068,0,11924,4122,26296,"45,7275","9,7126",,2696,9802,40,0,202,51,44,72,0,932,19/4/23 11.12,"33,24","19,50","26,96","26,296"
714,AAA00353656109378739,3335,2093,2218,0,11924,4128,26296,"45,7275","9,7126",,2667,9801,38,0,67,44,41,74,0,927,19/4/23 11.27,"33,35","20,93","26,67","26,296"
715,AAA00353656109378739,3346,2212,2350,0,11858,4122,26226,"45,7275","9,7126",,2856,9799,38,0,247,3,30,71,0,955,19/4/23 11.42,"33,46","22,12","28,56","26,226"
716,AAA00353656109378739,3369,2343,2506,0,11924,4149,26123,"45,7275","9,7126",,2869,9796,36,0,202,49,24,49,202,954,19/4/23 11.57,"33,69","23,43","28,69","26,123"
717,AAA00353656109378739,3387,2437,2587,0,11924,4115,26088,"45,7275","9,7126",,2746,9796,35,0,247,13,10,24,0,1049,19/4/23 12.12,"33,87","24,37","27,46","26,088"
718,AAA00353656109378739,3407,2512,2656,0,11989,4128,26019,"45,7275","9,7126",,2604,9795,35,0,135,52,30,64,0,900,19/4/23 12.27,"34,07","25,12","26,04","26,019"
719,AAA00353656109378739,3415,2581,2812,0,11989,4128,25915,"45,7275","9,7126",,2800,9792,36,0,135,8,24,63,0,911,19/4/23 12.42,"34,15","25,81","28,00","25,915"
720,AAA00353656109378739,3419,2675,2856,0,11924,4142,25846,"45,7275","9,7126",,3179,9789,34,0,0,15,22,36,0,974,19/4/23 12.57,"34,19","26,75","31,79","25,846"
721,AAA00353656109378739,3425,2756,2900,0,11924,4142,25743,"45,7275","9,7126",,3032,9785,33,0,67,6,36,65,0,1038,19/4/23 13.13,"34,25","27,56","30,32","25,743"
722,AAA00353656109378739,3427,2800,2950,0,11924,4115,25639,"45,7275","9,7126",,3036,9783,32,0,0,36,49,73,0,1066,19/4/23 13.28,"34,27","28,00","30,36","25,639"
723,AAA00353656109378739,3443,2818,2975,0,11924,4128,25535,"45,7275","9,7126",,3230,9781,32,0,247,4,31,85,0,1037,19/4/23 13.43,"34,43","28,18","32,30","25,535"
724,AAA00353656109378739,3451,2837,3012,0,11924,4128,25397,"45,7275","9,7126",,3251,9777,31,0,0,77,49,77,0,985,19/4/23 13.58,"34,51","28,37","32,51","25,397"
725,AAA00353656109378739,3463,2837,2987,0,11924,4115,25363,"45,7275","9,7126",,3178,9776,30,0,292,76,42,76,292,1181,19/4/23 14.13,"34,63","28,37","31,78","25,363"
726,AAA00353656109378739,3461,2818,2968,0,11924,4135,25363,"45,7275","9,7126",,2988,9774,31,0,202,7,17,58,0,1130,19/4/23 14.28,"34,61","28,18","29,88","25,363"
727,AAA00353656109378739,3467,2781,2943,0,11924,4135,25328,"45,7275","9,7126",,2597,9772,32,0,292,9,38,78,0,1127,19/4/23 14.43,"34,67","27,81","25,97","25,328"
728,AAA00353656109378739,3476,2756,2931,0,11924,4142,25293,"45,7275","9,7126",,2327,9770,33,0,247,36,19,36,247,1147,19/4/23 14.59,"34,76","27,56","23,27","25,293"
729,AAA00353656109378739,3483,2725,2881,0,11924,4115,25224,"45,7275","9,7126",,2354,9767,34,0,157,12,13,48,0,1976,19/4/23 15.14,"34,83","27,25","23,54","25,224"
730,AAA00353656109378739,3468,2681,2837,0,11924,4149,25224,"45,7275","9,7126",,2277,9764,35,0,202,2,50,135,0,1748,19/4/23 15.29,"34,68","26,81","22,77","25,224"
